timestamp,coin_id,name,symbol,source,price_usd,volume_24h,price_change_24h,recommendation,coingecko_url
2026-09-22T00:11:35.046958,namecoin,Namecoin,nmc,Recently Added,1.11,29158,DO NOTHING,https://www.coingecko.com/en/coins/namecoin
2026-09-22T00:11:49.441839,primecoin,Primecoin,xpm,Recently Added,0.034095,6.58,DO NOTHING,https://www.coingecko.com/en/coins/primecoin
2026-09-22T00:12:04.106072,whitecoin,Whitecoin,xwc,Recently Added,0.01439889,746927,DO NOTHING,https://www.coingecko.com/en/coins/whitecoin
2026-09-22T01:12:23.265447,pepe,Pepe,pepe,Top gainer,4.81e-06,1065872461.0,20.25494,DO NOTHING,https://www.coingecko.com/en/coins/pepe
2026-09-22T01:13:52.973043,namecoin,Namecoin,nmc,Recently Added,1.11,29105,DO NOTHING,https://www.coingecko.com/en/coins/namecoin
2026-09-22T01:14:07.306011,primecoin,Primecoin,xpm,Recently Added,0.03409455,6.58,DO NOTHING,https://www.coingecko.com/en/coins/primecoin
2026-09-22T01:14:21.703354,whitecoin,Whitecoin,xwc,Recently Added,0.01448089,754927,DO NOTHING,https://www.coingecko.com/en/coins/whitecoin
2026-09-22T02:14:41.164474,bittensor,Bittensor,tao,Top gainer,318.82,674522675.0,20.9854,DO NOTHING,https://www.coingecko.com/en/coins/bittensor
2026-09-22T02:16:11.523246,namecoin,Namecoin,nmc,Recently Added,1.099,28885,DO NOTHING,https://www.coingecko.com/en/coins/namecoin
2026-09-22T02:16:25.823187,primecoin,Primecoin,xpm,Recently Added,0.03409366,6.57,DO NOTHING,https://www.coingecko.com/en/coins/primecoin
2026-09-22T03:17:15.747229,pepe,Pepe,pepe,Top gainer,5e-06,1203121007.0,23.53063,DO NOTHING,https://www.coingecko.com/en/coins/pepe
2026-09-22T03:18:29.805928,namecoin,Namecoin,nmc,Recently Added,1.096,28815,DO NOTHING,https://www.coingecko.com/en/coins/namecoin
2026-09-22T03:18:44.081692,primecoin,Primecoin,xpm,Recently Added,0.03409377,6.57,DO NOTHING,https://www.coingecko.com/en/coins/primecoin
2026-09-22T04:19:34.334460,pepe,Pepe,pepe,Top gainer,5.05e-06,1261601124.0,25.90826,DO NOTHING,https://www.coingecko.com/en/coins/pepe
2026-09-22T04:20:47.921514,namecoin,Namecoin,nmc,Recently Added,1.062,28101,DO NOTHING,https://www.coingecko.com/en/coins/namecoin
2026-09-22T04:21:02.235422,primecoin,Primecoin,xpm,Recently Added,0.03409377,6.57,DO NOTHING,https://www.coingecko.com/en/coins/primecoin
2026-09-22T05:21:51.349044,pepe,Pepe,pepe,Top gainer,5.1e-06,1313236319.0,26.74358,DO NOTHING,https://www.coingecko.com/en/coins/pepe
2026-09-22T05:22:05.763407,bittensor,Bittensor,tao,Top gainer,316.11,711212822.0,17.63992,DO NOTHING,https://www.coingecko.com/en/coins/bittensor
2026-09-22T05:23:19.460660,primecoin,Primecoin,xpm,Recently Added,0.03409377,6.57,DO NOTHING,https://www.coingecko.com/en/coins/primecoin
2026-09-22T05:23:33.745905,whitecoin,Whitecoin,xwc,Recently Added,0.01354821,719588,DO NOTHING,https://www.coingecko.com/en/coins/whitecoin
2026-09-22T06:23:52.883145,pepe,Pepe,pepe,Top gainer,5.33e-06,1460517537.0,33.40468,DO NOTHING,https://www.coingecko.com/en/coins/pepe
2026-09-22T06:24:06.910028,dogecoin,Dogecoin,doge,Top gainer,0.104956,3523850728.0,19.51833,DO NOTHING,https://www.coingecko.com/en/coins/dogecoin
2026-09-22T06:25:36.553383,primecoin,Primecoin,xpm,Recently Added,0.03409377,6.57,DO NOTHING,https://www.coingecko.com/en/coins/primecoin
2026-09-22T06:25:50.816512,whitecoin,Whitecoin,xwc,Recently Added,0.01367322,729333,DO NOTHING,https://www.coingecko.com/en/coins/whitecoin
2026-09-22T07:26:10.404844,akedo,Akedo,ake,Top gainer,0.057822,74406124.0,77.99417,DO NOTHING,https://www.coingecko.com/en/coins/akedo
2026-09-22T07:27:25.274925,namecoin,Namecoin,nmc,Recently Added,0.898196,66712,DO NOTHING,https://www.coingecko.com/en/coins/namecoin
2026-09-22T07:27:39.966313,primecoin,Primecoin,xpm,Recently Added,0.03409105,12.1,DO NOTHING,https://www.coingecko.com/en/coins/primecoin
2026-09-22T08:28:29.620484,akedo,Akedo,ake,Top gainer,0.056345,107429086.0,40.38998,DO NOTHING,https://www.coingecko.com/en/coins/akedo
2026-09-22T08:29:59.382119,namecoin,Namecoin,nmc,Recently Added,1.011,76209,DO NOTHING,https://www.coingecko.com/en/coins/namecoin
2026-09-22T08:30:13.779541,primecoin,Primecoin,xpm,Recently Added,0.0340925,12.1,DO NOTHING,https://www.coingecko.com/en/coins/primecoin
2026-09-22T08:30:28.473011,whitecoin,Whitecoin,xwc,Recently Added,0.01340819,693217,DO NOTHING,https://www.coingecko.com/en/coins/whitecoin
2026-09-22T09:30:47.980398,akedo,Akedo,ake,Top gainer,0.054529,100486652.0,38.6122,DO NOTHING,https://www.coingecko.com/en/coins/akedo
2026-09-22T09:32:17.582117,namecoin,Namecoin,nmc,Recently Added,1.056,79737,DO NOTHING,https://www.coingecko.com/en/coins/namecoin
2026-09-22T09:32:32.024119,primecoin,Primecoin,xpm,Recently Added,0.03409181,12.1,DO NOTHING,https://www.coingecko.com/en/coins/primecoin
2026-09-22T10:33:21.365714,akedo,Akedo,ake,Top gainer,0.05377,95629929.0,35.72445,DO NOTHING,https://www.coingecko.com/en/coins/akedo
2026-09-22T10:34:35.973239,namecoin,Namecoin,nmc,Recently Added,1.053,79545,DO NOTHING,https://www.coingecko.com/en/coins/namecoin
2026-09-22T10:34:50.465363,primecoin,Primecoin,xpm,Recently Added,0.03409152,12.1,DO NOTHING,https://www.coingecko.com/en/coins/primecoin
2026-09-22T10:35:05.285828,whitecoin,Whitecoin,xwc,Recently Added,0.01333468,663203,DO NOTHING,https://www.coingecko.com/en/coins/whitecoin
2026-09-22T11:22:37.052117,akedo,Akedo,ake,Top gainer,0.053228,92061378.0,28.51093,DO NOTHING,https://www.coingecko.com/en/coins/akedo
2026-09-22T11:23:51.654535,namecoin,Namecoin,nmc,Recently Added,1.055,77183,DO NOTHING,https://www.coingecko.com/en/coins/namecoin
2026-09-22T11:24:06.309238,primecoin,Primecoin,xpm,Recently Added,0.03409114,12.1,DO NOTHING,https://www.coingecko.com/en/coins/primecoin
2026-09-22T11:24:20.868397,whitecoin,Whitecoin,xwc,Recently Added,0.0137865,661943,DO NOTHING,https://www.coingecko.com/en/coins/whitecoin
2026-09-22T12:25:40.044933,bittensor,Bittensor,tao,Top gainer,314.86,690566568.0,13.32636,DO NOTHING,https://www.coingecko.com/en/coins/bittensor
2026-09-22T12:25:54.502046,namecoin,Namecoin,nmc,Recently Added,1.064,53806,DO NOTHING,https://www.coingecko.com/en/coins/namecoin
2026-09-22T12:26:08.778970,primecoin,Primecoin,xpm,Recently Added,0.0340902,12.1,DO NOTHING,https://www.coingecko.com/en/coins/primecoin
2026-09-22T12:36:52.811477,pepe,Pepe,pepe,Top gainer,4.91e-06,1514640201.0,17.68607,DO NOTHING,https://www.coingecko.com/en/coins/pepe
2026-09-22T12:38:07.651857,namecoin,Namecoin,nmc,Recently Added,1.06,53527,DO NOTHING,https://www.coingecko.com/en/coins/namecoin
2026-09-22T13:39:26.856835,pepe,Pepe,pepe,Top gainer,4.95e-06,1517000456.0,17.14543,DO NOTHING,https://www.coingecko.com/en/coins/pepe
2026-09-22T13:40:56.862513,namecoin,Namecoin,nmc,Recently Added,1.062,53553,DO NOTHING,https://www.coingecko.com/en/coins/namecoin
2026-09-22T13:41:11.224393,primecoin,Primecoin,xpm,Recently Added,0.03409019,12.1,DO NOTHING,https://www.coingecko.com/en/coins/primecoin
2026-09-22T13:41:25.537195,whitecoin,Whitecoin,xwc,Recently Added,0.01384698,665900,DO NOTHING,https://www.coingecko.com/en/coins/whitecoin
2026-09-22T14:42:44.670287,near,NEAR Protocol,near,Top gainer,4.62,1878758801.0,10.46783,DO NOTHING,https://www.coingecko.com/en/coins/near
2026-09-22T14:42:58.948954,namecoin,Namecoin,nmc,Recently Added,1.056,53236,DO NOTHING,https://www.coingecko.com/en/coins/namecoin
2026-09-22T14:43:13.242566,primecoin,Primecoin,xpm,Recently Added,0.03409108,12.1,DO NOTHING,https://www.coingecko.com/en/coins/primecoin
2026-09-22T15:44:02.491300,bitcoin-cash,Bitcoin Cash,bch,Top gainer,314.03,717477539.0,17.03081,DO NOTHING,https://www.coingecko.com/en/coins/bitcoin-cash
2026-09-22T15:44:16.794575,pepe,Pepe,pepe,Top gainer,4.91e-06,1480645364.0,15.36292,DO NOTHING,https://www.coingecko.com/en/coins/pepe
2026-09-22T15:45:32.132851,primecoin,Primecoin,xpm,Recently Added,0.03409125,12.1,DO NOTHING,https://www.coingecko.com/en/coins/primecoin
2026-09-22T15:45:46.552696,whitecoin,Whitecoin,xwc,Recently Added,0.01392386,681393,DO NOTHING,https://www.coingecko.com/en/coins/whitecoin
2026-09-22T16:46:05.834471,bitcoin-cash,Bitcoin Cash,bch,Top gainer,319.01,844829793.0,19.22817,DO NOTHING,https://www.coingecko.com/en/coins/bitcoin-cash
2026-09-22T16:46:20.100753,bittensor,Bittensor,tao,Top gainer,315.05,652893045.0,11.09637,DO NOTHING,https://www.coingecko.com/en/coins/bittensor
2026-09-22T16:47:34.526899,primecoin,Primecoin,xpm,Recently Added,0.03409125,12.1,DO NOTHING,https://www.coingecko.com/en/coins/primecoin
2026-09-22T16:47:48.987402,whitecoin,Whitecoin,xwc,Recently Added,0.01375709,700953,DO NOTHING,https://www.coingecko.com/en/coins/whitecoin
2026-09-22T17:48:09.117362,bitcoin-cash,Bitcoin Cash,bch,Top gainer,327.15,911915482.0,24.00574,DO NOTHING,https://www.coingecko.com/en/coins/bitcoin-cash
2026-09-22T17:49:24.099350,namecoin,Namecoin,nmc,Recently Added,1.062,53439,DO NOTHING,https://www.coingecko.com/en/coins/namecoin
2026-09-22T18:50:44.206646,bitcoin-cash,Bitcoin Cash,bch,Top gainer,324.17,896976084.0,22.97694,DO NOTHING,https://www.coingecko.com/en/coins/bitcoin-cash
2026-09-22T18:52:14.619247,namecoin,Namecoin,nmc,Recently Added,1.062,53442,DO NOTHING,https://www.coingecko.com/en/coins/namecoin
2026-09-22T18:52:29.187235,primecoin,Primecoin,xpm,Recently Added,0.03409828,5.53,DO NOTHING,https://www.coingecko.com/en/coins/primecoin
2026-09-22T19:53:20.648703,bitcoin-cash,Bitcoin Cash,bch,Top gainer,331.89,1047703445.0,26.27335,DO NOTHING,https://www.coingecko.com/en/coins/bitcoin-cash
2026-09-22T19:54:39.382142,namecoin,Namecoin,nmc,Recently Added,1.063,53498,DO NOTHING,https://www.coingecko.com/en/coins/namecoin
2026-09-22T19:54:54.483316,primecoin,Primecoin,xpm,Recently Added,0.03409816,5.53,DO NOTHING,https://www.coingecko.com/en/coins/primecoin
2026-09-22T20:55:45.284927,bitcoin-cash,Bitcoin Cash,bch,Top gainer,339.44,1052908830.0,28.05751,DO NOTHING,https://www.coingecko.com/en/coins/bitcoin-cash
2026-09-22T20:58:16.325689,whitecoin,Whitecoin,xwc,Recently Added,0.01437994,793157,DO NOTHING,https://www.coingecko.com/en/coins/whitecoin
2026-09-22T21:58:36.125669,bitcoin-cash,Bitcoin Cash,bch,Top gainer,335.2,1196951837.0,25.41292,DO NOTHING,https://www.coingecko.com/en/coins/bitcoin-cash
2026-09-22T21:59:50.921828,namecoin,Namecoin,nmc,Recently Added,1.062,53392,DO NOTHING,https://www.coingecko.com/en/coins/namecoin
2026-09-22T22:00:06.123719,primecoin,Primecoin,xpm,Recently Added,0.03409883,5.53,DO NOTHING,https://www.coingecko.com/en/coins/primecoin
2026-09-22T22:00:20.842232,whitecoin,Whitecoin,xwc,Recently Added,0.01421947,804791,DO NOTHING,https://www.coingecko.com/en/coins/whitecoin
2026-09-23T00:01:46.100610,quant-network,Quant,qnt,Top gainer,73.96,25158205.0,9.54158,DO NOTHING,https://www.coingecko.com/en/coins/quant-network
2026-09-23T02:02:10.298279,bitcoin-cash,Bitcoin Cash,bch,Top gainer,344.89,1245388485.0,28.73564,DO NOTHING,https://www.coingecko.com/en/coins/bitcoin-cash
2026-09-23T02:03:24.703833,namecoin,Namecoin,nmc,Recently Added,1.06,52783,DO NOTHING,https://www.coingecko.com/en/coins/namecoin
2026-09-23T03:04:43.878133,bitcoin-cash,Bitcoin Cash,bch,Top gainer,344.09,1355439390.0,29.78047,DO NOTHING,https://www.coingecko.com/en/coins/bitcoin-cash
2026-09-23T03:06:14.236940,namecoin,Namecoin,nmc,Recently Added,1.062,52871,DO NOTHING,https://www.coingecko.com/en/coins/namecoin
2026-09-23T03:06:28.635854,primecoin,Primecoin,xpm,Recently Added,0.03409648,5.53,DO NOTHING,https://www.coingecko.com/en/coins/primecoin
2026-09-23T04:07:17.967271,bitcoin-cash,Bitcoin Cash,bch,Top gainer,340.11,1365212322.0,28.51772,DO NOTHING,https://www.coingecko.com/en/coins/bitcoin-cash
2026-09-23T04:08:32.577564,namecoin,Namecoin,nmc,Recently Added,1.044,51925,DO NOTHING,https://www.coingecko.com/en/coins/namecoin
2026-09-23T05:10:52.455337,pudgy-penguins,Pudgy Penguins,pengu,Top gainer,0.01002077,499704650.0,15.07402,DO NOTHING,https://www.coingecko.com/en/coins/pudgy-penguins
2026-09-23T06:11:11.748328,bitcoin-cash,Bitcoin Cash,bch,Top gainer,338.61,1418533562.0,27.48066,DO NOTHING,https://www.coingecko.com/en/coins/bitcoin-cash
2026-09-23T06:12:25.786459,namecoin,Namecoin,nmc,Recently Added,1.055,2762.76,DO NOTHING,https://www.coingecko.com/en/coins/namecoin
2026-09-23T06:12:40.291324,primecoin,Primecoin,xpm,Recently Added,0.03409648,5.53,DO NOTHING,https://www.coingecko.com/en/coins/primecoin
2026-09-23T07:13:30.428787,bitcoin-cash,Bitcoin Cash,bch,Top gainer,340.13,1364973489.0,28.88111,DO NOTHING,https://www.coingecko.com/en/coins/bitcoin-cash
2026-09-23T07:14:45.212752,namecoin,Namecoin,nmc,Recently Added,1.058,2849.65,DO NOTHING,https://www.coingecko.com/en/coins/namecoin
2026-09-23T07:14:59.692727,primecoin,Primecoin,xpm,Recently Added,0.03409648,5.53,DO NOTHING,https://www.coingecko.com/en/coins/primecoin
2026-09-23T07:15:14.555286,whitecoin,Whitecoin,xwc,Recently Added,0.01483399,843049,DO NOTHING,https://www.coingecko.com/en/coins/whitecoin
2026-09-23T07:46:32.382590,bitcoin-cash,Bitcoin Cash,bch,Top gainer,339.19,1367004698.0,28.01522,DO NOTHING,https://www.coingecko.com/en/coins/bitcoin-cash
2026-09-23T07:47:47.434677,namecoin,Namecoin,nmc,Recently Added,1.051,2188.36,DO NOTHING,https://www.coingecko.com/en/coins/namecoin
2026-09-23T07:48:01.961675,primecoin,Primecoin,xpm,Recently Added,0.03409648,5.53,DO NOTHING,https://www.coingecko.com/en/coins/primecoin
2026-09-23T07:48:16.516805,whitecoin,Whitecoin,xwc,Recently Added,0.01475045,848045,DO NOTHING,https://www.coingecko.com/en/coins/whitecoin
2026-09-23T08:48:35.903400,bitcoin-cash,Bitcoin Cash,bch,Top gainer,354.36,1603484516.0,33.50984,DO NOTHING,https://www.coingecko.com/en/coins/bitcoin-cash
2026-09-23T08:49:50.843672,namecoin,Namecoin,nmc,Recently Added,1.07,1080.72,DO NOTHING,https://www.coingecko.com/en/coins/namecoin
2026-09-23T08:50:06.257661,primecoin,Primecoin,xpm,Recently Added,0.03409648,5.53,DO NOTHING,https://www.coingecko.com/en/coins/primecoin
2026-09-23T08:50:20.829535,whitecoin,Whitecoin,xwc,Recently Added,0.01466106,826257,DO NOTHING,https://www.coingecko.com/en/coins/whitecoin
2026-09-23T09:50:40.543268,bitcoin-cash,Bitcoin Cash,bch,Top gainer,350.8,1559550191.0,32.32737,DO NOTHING,https://www.coingecko.com/en/coins/bitcoin-cash
2026-09-23T09:51:55.939912,namecoin,Namecoin,nmc,Recently Added,1.07,823.51,DO NOTHING,https://www.coingecko.com/en/coins/namecoin
2026-09-23T09:52:10.600648,primecoin,Primecoin,xpm,Recently Added,0.03409648,5.53,DO NOTHING,https://www.coingecko.com/en/coins/primecoin
2026-09-23T09:52:25.186315,whitecoin,Whitecoin,xwc,Recently Added,0.01441786,816633,DO NOTHING,https://www.coingecko.com/en/coins/whitecoin
2026-09-23T10:52:44.695050,bitcoin-cash,Bitcoin Cash,bch,Top gainer,356.42,1738077889.0,32.29695,DO NOTHING,https://www.coingecko.com/en/coins/bitcoin-cash
2026-09-23T10:53:59.959771,namecoin,Namecoin,nmc,Recently Added,1.068,819.4,DO NOTHING,https://www.coingecko.com/en/coins/namecoin
2026-09-23T10:54:14.465430,primecoin,Primecoin,xpm,Recently Added,0.03409648,5.53,DO NOTHING,https://www.coingecko.com/en/coins/primecoin
2026-09-23T10:54:29.045887,whitecoin,Whitecoin,xwc,Recently Added,0.01404349,777764,DO NOTHING,https://www.coingecko.com/en/coins/whitecoin
2026-09-23T11:33:28.366934,bitway,Bitway,btw,Top gainer,0.956112,15818327.0,17.11202,DO NOTHING,https://www.coingecko.com/en/coins/bitway
2026-09-23T11:33:42.913360,namecoin,Namecoin,nmc,Recently Added,1.068,819.56,DO NOTHING,https://www.coingecko.com/en/coins/namecoin
2026-09-23T12:35:02.947595,bitcoin-cash,Bitcoin Cash,bch,Top gainer,347.5,1785858523.0,27.60474,DO NOTHING,https://www.coingecko.com/en/coins/bitcoin-cash
2026-09-23T12:35:17.309964,pudgy-penguins,Pudgy Penguins,pengu,Top gainer,0.01067123,561832782.0,20.30104,DO NOTHING,https://www.coingecko.com/en/coins/pudgy-penguins
2026-09-23T12:36:32.285323,primecoin,Primecoin,xpm,Recently Added,0.03409648,5.53,DO NOTHING,https://www.coingecko.com/en/coins/primecoin
2026-09-23T12:36:46.859840,whitecoin,Whitecoin,xwc,Recently Added,0.01412082,773707,DO NOTHING,https://www.coingecko.com/en/coins/whitecoin
2026-09-23T13:37:06.426236,bitcoin-cash,Bitcoin Cash,bch,Top gainer,348.58,1824402577.0,29.76658,DO NOTHING,https://www.coingecko.com/en/coins/bitcoin-cash
2026-09-23T13:37:20.909513,pudgy-penguins,Pudgy Penguins,pengu,Top gainer,0.01019015,550170579.0,14.50833,DO NOTHING,https://www.coingecko.com/en/coins/pudgy-penguins
2026-09-23T13:38:35.846176,primecoin,Primecoin,xpm,Recently Added,0.03409648,5.53,DO NOTHING,https://www.coingecko.com/en/coins/primecoin
2026-09-23T13:38:50.539732,whitecoin,Whitecoin,xwc,Recently Added,0.0138521,749607,DO NOTHING,https://www.coingecko.com/en/coins/whitecoin
2026-09-23T14:39:10.071759,bitcoin-cash,Bitcoin Cash,bch,Top gainer,346.39,1791809531.0,21.8806,DO NOTHING,https://www.coingecko.com/en/coins/bitcoin-cash
2026-09-23T14:40:25.577971,namecoin,Namecoin,nmc,Recently Added,1.064,791.12,DO NOTHING,https://www.coingecko.com/en/coins/namecoin
2026-09-23T15:41:45.559776,bitcoin-cash,Bitcoin Cash,bch,Top gainer,355.36,1547290826.0,13.37101,DO NOTHING,https://www.coingecko.com/en/coins/bitcoin-cash
2026-09-23T15:43:00.981068,namecoin,Namecoin,nmc,Recently Added,1.065,792.86,DO NOTHING,https://www.coingecko.com/en/coins/namecoin
2026-09-23T15:43:15.558811,primecoin,Primecoin,xpm,Recently Added,0.03409648,5.53,DO NOTHING,https://www.coingecko.com/en/coins/primecoin
2026-09-23T15:43:30.127176,whitecoin,Whitecoin,xwc,Recently Added,0.01401352,708764,DO NOTHING,https://www.coingecko.com/en/coins/whitecoin
2026-09-23T16:43:49.561893,lighter,Lighter,lit,Top gainer,5.4,133455657.0,15.97888,DO NOTHING,https://www.coingecko.com/en/coins/lighter
2026-09-23T16:45:05.543309,namecoin,Namecoin,nmc,Recently Added,1.08,1008.42,DO NOTHING,https://www.coingecko.com/en/coins/namecoin
2026-09-23T16:45:20.004169,primecoin,Primecoin,xpm,Recently Added,0.03409648,5.53,DO NOTHING,https://www.coingecko.com/en/coins/primecoin
2026-09-23T17:47:10.268781,lighter,Lighter,lit,Top gainer,5.22,130505449.0,8.88877,DO NOTHING,https://www.coingecko.com/en/coins/lighter
2026-09-23T17:47:24.838879,namecoin,Namecoin,nmc,Recently Added,1.071,1005.52,DO NOTHING,https://www.coingecko.com/en/coins/namecoin
2026-09-23T18:48:44.921461,bitway,Bitway,btw,Top gainer,0.987388,21624416.0,16.3771,DO NOTHING,https://www.coingecko.com/en/coins/bitway
2026-09-23T18:49:59.995960,namecoin,Namecoin,nmc,Recently Added,1.067,1007.74,DO NOTHING,https://www.coingecko.com/en/coins/namecoin
2026-09-23T18:50:14.490757,primecoin,Primecoin,xpm,Recently Added,0.03409648,5.53,DO NOTHING,https://www.coingecko.com/en/coins/primecoin
2026-09-23T18:50:28.963406,whitecoin,Whitecoin,xwc,Recently Added,0.01253229,641766,DO NOTHING,https://www.coingecko.com/en/coins/whitecoin
2026-09-23T19:50:48.397921,bitway,Bitway,btw,Top gainer,0.982437,21274688.0,13.42381,DO NOTHING,https://www.coingecko.com/en/coins/bitway
2026-09-23T19:52:19.234446,namecoin,Namecoin,nmc,Recently Added,1.07,1018.62,DO NOTHING,https://www.coingecko.com/en/coins/namecoin
2026-09-23T19:52:33.637641,primecoin,Primecoin,xpm,Recently Added,0.03409648,5.53,DO NOTHING,https://www.coingecko.com/en/coins/primecoin
2026-09-23T20:54:25.567404,sky,Sky,sky,Top gainer,0.070471,47480755.0,3.28031,DO NOTHING,https://www.coingecko.com/en/coins/sky
2026-09-23T20:54:40.014281,namecoin,Namecoin,nmc,Recently Added,1.07,1023.19,DO NOTHING,https://www.coingecko.com/en/coins/namecoin
2026-09-23T21:56:00.177337,bitway,Bitway,btw,Top gainer,1.006,22886078.0,15.65294,DO NOTHING,https://www.coingecko.com/en/coins/bitway
2026-09-23T21:56:14.475916,lighter,Lighter,lit,Top gainer,5.44,151173137.0,12.55122,DO NOTHING,https://www.coingecko.com/en/coins/lighter
2026-09-23T21:57:30.070918,primecoin,Primecoin,xpm,Recently Added,0.03409648,5.53,DO NOTHING,https://www.coingecko.com/en/coins/primecoin
2026-09-23T21:57:44.583860,whitecoin,Whitecoin,xwc,Recently Added,0.01269509,687342,DO NOTHING,https://www.coingecko.com/en/coins/whitecoin
2026-09-23T22:58:04.122060,bitway,Bitway,btw,Top gainer,1.014,23839951.0,16.24937,DO NOTHING,https://www.coingecko.com/en/coins/bitway
2026-09-23T22:58:18.774424,lighter,Lighter,lit,Top gainer,5.37,151035246.0,10.59385,DO NOTHING,https://www.coingecko.com/en/coins/lighter
2026-09-23T22:59:34.530312,primecoin,Primecoin,xpm,Recently Added,0.01799774,97.46,DO NOTHING,https://www.coingecko.com/en/coins/primecoin
2026-09-23T22:59:49.228720,whitecoin,Whitecoin,xwc,Recently Added,0.01250643,663429,DO NOTHING,https://www.coingecko.com/en/coins/whitecoin
2026-09-24T00:00:25.871515,bitway,Bitway,btw,Top gainer,1.022,24910795.0,16.13285,DO NOTHING,https://www.coingecko.com/en/coins/bitway
2026-09-24T00:00:40.363055,lighter,Lighter,lit,Top gainer,5.36,150471064.0,8.47346,DO NOTHING,https://www.coingecko.com/en/coins/lighter
2026-09-24T00:01:55.115219,primecoin,Primecoin,xpm,Recently Added,0.01799801,97.47,DO NOTHING,https://www.coingecko.com/en/coins/primecoin
2026-09-24T00:02:09.598977,whitecoin,Whitecoin,xwc,Recently Added,0.0127056,689449,DO NOTHING,https://www.coingecko.com/en/coins/whitecoin
2026-09-24T01:02:28.980492,bitway,Bitway,btw,Top gainer,1.033,25826296.0,13.59006,DO NOTHING,https://www.coingecko.com/en/coins/bitway
2026-09-24T01:03:43.912200,namecoin,Namecoin,nmc,Recently Added,1.072,1014.79,DO NOTHING,https://www.coingecko.com/en/coins/namecoin
2026-09-24T01:03:58.339863,primecoin,Primecoin,xpm,Recently Added,0.0179972,97.46,DO NOTHING,https://www.coingecko.com/en/coins/primecoin
2026-09-24T01:04:12.965118,whitecoin,Whitecoin,xwc,Recently Added,0.01276601,711974,DO NOTHING,https://www.coingecko.com/en/coins/whitecoin
2026-09-24T02:04:32.405049,bitway,Bitway,btw,Top gainer,1.036,25975089.0,15.29191,DO NOTHING,https://www.coingecko.com/en/coins/bitway
2026-09-24T02:05:47.347161,namecoin,Namecoin,nmc,Recently Added,1.071,1013.88,DO NOTHING,https://www.coingecko.com/en/coins/namecoin
2026-09-24T02:06:01.798238,primecoin,Primecoin,xpm,Recently Added,0.01799641,97.46,DO NOTHING,https://www.coingecko.com/en/coins/primecoin
2026-09-24T02:06:16.310980,whitecoin,Whitecoin,xwc,Recently Added,0.01282044,716731,DO NOTHING,https://www.coingecko.com/en/coins/whitecoin
2026-09-24T03:06:35.808238,bitway,Bitway,btw,Top gainer,1.047,26842806.0,16.18164,DO NOTHING,https://www.coingecko.com/en/coins/bitway
2026-09-24T03:07:50.607073,namecoin,Namecoin,nmc,Recently Added,1.071,1012.97,DO NOTHING,https://www.coingecko.com/en/coins/namecoin
2026-09-24T03:08:05.011872,primecoin,Primecoin,xpm,Recently Added,0.01799707,97.46,DO NOTHING,https://www.coingecko.com/en/coins/primecoin
2026-09-24T03:08:19.414156,whitecoin,Whitecoin,xwc,Recently Added,0.01274291,704388,DO NOTHING,https://www.coingecko.com/en/coins/whitecoin
2026-09-24T04:08:38.781546,bitway,Bitway,btw,Top gainer,1.059,27546911.0,17.6608,DO NOTHING,https://www.coingecko.com/en/coins/bitway
2026-09-24T04:09:53.688154,namecoin,Namecoin,nmc,Recently Added,1.07,893.59,DO NOTHING,https://www.coingecko.com/en/coins/namecoin
2026-09-24T04:10:08.652087,primecoin,Primecoin,xpm,Recently Added,0.01799737,97.46,DO NOTHING,https://www.coingecko.com/en/coins/primecoin
2026-09-24T04:10:23.298594,whitecoin,Whitecoin,xwc,Recently Added,0.01249117,692936,DO NOTHING,https://www.coingecko.com/en/coins/whitecoin
2026-09-24T05:10:42.562918,bitway,Bitway,btw,Top gainer,1.054,28047475.0,17.32647,DO NOTHING,https://www.coingecko.com/en/coins/bitway
2026-09-24T05:11:57.371164,namecoin,Namecoin,nmc,Recently Added,1.072,895.55,DO NOTHING,https://www.coingecko.com/en/coins/namecoin
2026-09-24T05:12:11.812614,primecoin,Primecoin,xpm,Recently Added,0.01799682,97.46,DO NOTHING,https://www.coingecko.com/en/coins/primecoin
2026-09-24T05:12:26.316924,whitecoin,Whitecoin,xwc,Recently Added,0.01278274,719069,DO NOTHING,https://www.coingecko.com/en/coins/whitecoin
2026-09-24T06:12:45.624527,bitway,Bitway,btw,Top gainer,1.083,29448739.0,17.49628,DO NOTHING,https://www.coingecko.com/en/coins/bitway
2026-09-24T06:14:00.606939,namecoin,Namecoin,nmc,Recently Added,1.068,832.6,DO NOTHING,https://www.coingecko.com/en/coins/namecoin
2026-09-24T06:14:15.014411,primecoin,Primecoin,xpm,Recently Added,0.01799651,97.46,DO NOTHING,https://www.coingecko.com/en/coins/primecoin
2026-09-24T06:14:29.468812,whitecoin,Whitecoin,xwc,Recently Added,0.01247253,707711,DO NOTHING,https://www.coingecko.com/en/coins/whitecoin
2026-09-24T07:14:48.995768,bitway,Bitway,btw,Top gainer,1.078,26518926.0,20.83037,DO NOTHING,https://www.coingecko.com/en/coins/bitway
2026-09-24T07:16:04.022136,namecoin,Namecoin,nmc,Recently Added,1.066,746.23,DO NOTHING,https://www.coingecko.com/en/coins/namecoin
2026-09-24T07:16:18.630397,primecoin,Primecoin,xpm,Recently Added,0.0179957,97.45,DO NOTHING,https://www.coingecko.com/en/coins/primecoin
